REF_DATE,GEO,DGUID,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2013,"Toronto (CMA), Ontario",2016S0503535,Males,13 years,Persons,249,units ,0,v1060794398,70.2.18,35647,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,14 years,Persons,249,units ,0,v1060794399,70.2.19,35060,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,15 to 19 years,Persons,249,units ,0,v1060794400,70.2.20,199030,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,15 years,Persons,249,units ,0,v1060794401,70.2.21,36703,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,16 years,Persons,249,units ,0,v1060794402,70.2.22,37399,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,17 years,Persons,249,units ,0,v1060794403,70.2.23,39590,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,18 years,Persons,249,units ,0,v1060794404,70.2.24,42207,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,19 years,Persons,249,units ,0,v1060794405,70.2.25,43131,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,20 to 24 years,Persons,249,units ,0,v1060794406,70.2.26,219558,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,20 years,Persons,249,units ,0,v1060794407,70.2.27,43241,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,21 years,Persons,249,units ,0,v1060794408,70.2.28,43091,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,22 years,Persons,249,units ,0,v1060794409,70.2.29,44135,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,23 years,Persons,249,units ,0,v1060794410,70.2.30,44951,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,24 years,Persons,249,units ,0,v1060794411,70.2.31,44140,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,25 to 29 years,Persons,249,units ,0,v1060794412,70.2.32,215093,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,25 years,Persons,249,units ,0,v1060794413,70.2.33,42935,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,26 years,Persons,249,units ,0,v1060794414,70.2.34,43038,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,27 years,Persons,249,units ,0,v1060794415,70.2.35,43232,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,28 years,Persons,249,units ,0,v1060794416,70.2.36,43240,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,29 years,Persons,249,units ,0,v1060794417,70.2.37,42648,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,30 to 34 years,Persons,249,units ,0,v1060794418,70.2.38,207463,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,30 years,Persons,249,units ,0,v1060794419,70.2.39,42731,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,31 years,Persons,249,units ,0,v1060794420,70.2.40,41607,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,32 years,Persons,249,units ,0,v1060794421,70.2.41,42114,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,33 years,Persons,249,units ,0,v1060794422,70.2.42,40880,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,34 years,Persons,249,units ,0,v1060794423,70.2.43,40131,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,35 to 39 years,Persons,249,units ,0,v1060794424,70.2.44,203014,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,35 years,Persons,249,units ,0,v1060794425,70.2.45,39843,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,36 years,Persons,249,units ,0,v1060794426,70.2.46,39892,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,37 years,Persons,249,units ,0,v1060794427,70.2.47,41051,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,38 years,Persons,249,units ,0,v1060794428,70.2.48,41252,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,39 years,Persons,249,units ,0,v1060794429,70.2.49,40976,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,40 to 44 years,Persons,249,units ,0,v1060794430,70.2.50,216716,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,40 years,Persons,249,units ,0,v1060794431,70.2.51,41359,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,41 years,Persons,249,units ,0,v1060794432,70.2.52,42025,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,42 years,Persons,249,units ,0,v1060794433,70.2.53,44433,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,43 years,Persons,249,units ,0,v1060794434,70.2.54,44322,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,44 years,Persons,249,units ,0,v1060794435,70.2.55,44577,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,45 to 49 years,Persons,249,units ,0,v1060794436,70.2.56,231649,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,45 years,Persons,249,units ,0,v1060794437,70.2.57,44404,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,46 years,Persons,249,units ,0,v1060794438,70.2.58,43503,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,47 years,Persons,249,units ,0,v1060794439,70.2.59,46407,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,48 years,Persons,249,units ,0,v1060794440,70.2.60,48239,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,49 years,Persons,249,units ,0,v1060794441,70.2.61,49096,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,50 to 54 years,Persons,249,units ,0,v1060794442,70.2.62,226342,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,50 years,Persons,249,units ,0,v1060794443,70.2.63,48465,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,51 years,Persons,249,units ,0,v1060794444,70.2.64,46051,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,52 years,Persons,249,units ,0,v1060794445,70.2.65,45667,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,53 years,Persons,249,units ,0,v1060794446,70.2.66,44168,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,54 years,Persons,249,units ,0,v1060794447,70.2.67,41991,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,55 to 59 years,Persons,249,units ,0,v1060794448,70.2.68,186429,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,55 years,Persons,249,units ,0,v1060794449,70.2.69,40660,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,56 years,Persons,249,units ,0,v1060794450,70.2.70,38987,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,57 years,Persons,249,units ,0,v1060794451,70.2.71,37392,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,58 years,Persons,249,units ,0,v1060794452,70.2.72,36028,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,59 years,Persons,249,units ,0,v1060794453,70.2.73,33362,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,60 to 64 years,Persons,249,units ,0,v1060794454,70.2.74,148215,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,60 years,Persons,249,units ,0,v1060794455,70.2.75,31571,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,61 years,Persons,249,units ,0,v1060794456,70.2.76,30290,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,62 years,Persons,249,units ,0,v1060794457,70.2.77,29793,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,63 years,Persons,249,units ,0,v1060794458,70.2.78,28655,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,64 years,Persons,249,units ,0,v1060794459,70.2.79,27906,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,65 to 69 years,Persons,249,units ,0,v1060794460,70.2.80,117352,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,65 years,Persons,249,units ,0,v1060794461,70.2.81,27301,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,66 years,Persons,249,units ,0,v1060794462,70.2.82,27236,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,67 years,Persons,249,units ,0,v1060794463,70.2.83,22693,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,68 years,Persons,249,units ,0,v1060794464,70.2.84,20455,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,69 years,Persons,249,units ,0,v1060794465,70.2.85,19667,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,70 to 74 years,Persons,249,units ,0,v1060794466,70.2.86,81660,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,70 years,Persons,249,units ,0,v1060794467,70.2.87,18322,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,71 years,Persons,249,units ,0,v1060794468,70.2.88,16878,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,72 years,Persons,249,units ,0,v1060794469,70.2.89,16160,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,73 years,Persons,249,units ,0,v1060794470,70.2.90,15476,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,74 years,Persons,249,units ,0,v1060794471,70.2.91,14824,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,75 to 79 years,Persons,249,units ,0,v1060794472,70.2.92,63207,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,75 years,Persons,249,units ,0,v1060794473,70.2.93,14041,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,76 years,Persons,249,units ,0,v1060794474,70.2.94,13181,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,77 years,Persons,249,units ,0,v1060794475,70.2.95,12830,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,78 years,Persons,249,units ,0,v1060794476,70.2.96,12075,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,79 years,Persons,249,units ,0,v1060794477,70.2.97,11080,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,80 to 84 years,Persons,249,units ,0,v1060794478,70.2.98,45100,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,80 years,Persons,249,units ,0,v1060794479,70.2.99,10623,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,81 years,Persons,249,units ,0,v1060794480,70.2.100,9737,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,82 years,Persons,249,units ,0,v1060794481,70.2.101,9233,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,83 years,Persons,249,units ,0,v1060794482,70.2.102,8281,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,84 years,Persons,249,units ,0,v1060794483,70.2.103,7226,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,85 to 89 years,Persons,249,units ,0,v1060794484,70.2.104,24587,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,85 years,Persons,249,units ,0,v1060794485,70.2.105,6565,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,86 years,Persons,249,units ,0,v1060794486,70.2.106,5665,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,87 years,Persons,249,units ,0,v1060794487,70.2.107,4875,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,88 years,Persons,249,units ,0,v1060794488,70.2.108,4089,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,89 years,Persons,249,units ,0,v1060794489,70.2.109,3393,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Males,90 years and over,Persons,249,units ,0,v1060794490,70.2.110,10649,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,All ages,Persons,249,units ,0,v1060794491,70.3.1,3026420,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,0 to 4 years,Persons,249,units ,0,v1060794492,70.3.2,158549,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,0 years,Persons,249,units ,0,v1060794493,70.3.3,31638,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,1 year,Persons,249,units ,0,v1060794494,70.3.4,31622,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,2 years,Persons,249,units ,0,v1060794495,70.3.5,31203,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,3 years,Persons,249,units ,0,v1060794496,70.3.6,31857,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,4 years,Persons,249,units ,0,v1060794497,70.3.7,32229,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,5 to 9 years,Persons,249,units ,0,v1060794498,70.3.8,162925,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,5 years,Persons,249,units ,0,v1060794499,70.3.9,33215,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,6 years,Persons,249,units ,0,v1060794500,70.3.10,32885,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,7 years,Persons,249,units ,0,v1060794501,70.3.11,32300,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,8 years,Persons,249,units ,0,v1060794502,70.3.12,32244,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,9 years,Persons,249,units ,0,v1060794503,70.3.13,32281,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,10 to 14 years,Persons,249,units ,0,v1060794504,70.3.14,162633,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,10 years,Persons,249,units ,0,v1060794505,70.3.15,31955,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,11 years,Persons,249,units ,0,v1060794506,70.3.16,31930,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,12 years,Persons,249,units ,0,v1060794507,70.3.17,32334,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,13 years,Persons,249,units ,0,v1060794508,70.3.18,33305,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,14 years,Persons,249,units ,0,v1060794509,70.3.19,33109,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,15 to 19 years,Persons,249,units ,0,v1060794510,70.3.20,184575,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,15 years,Persons,249,units ,0,v1060794511,70.3.21,34263,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,16 years,Persons,249,units ,0,v1060794512,70.3.22,35193,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,17 years,Persons,249,units ,0,v1060794513,70.3.23,37300,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,18 years,Persons,249,units ,0,v1060794514,70.3.24,38623,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,19 years,Persons,249,units ,0,v1060794515,70.3.25,39196,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,20 to 24 years,Persons,249,units ,0,v1060794516,70.3.26,209177,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,20 years,Persons,249,units ,0,v1060794517,70.3.27,39991,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,21 years,Persons,249,units ,0,v1060794518,70.3.28,40960,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,22 years,Persons,249,units ,0,v1060794519,70.3.29,41899,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,23 years,Persons,249,units ,0,v1060794520,70.3.30,43292,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,24 years,Persons,249,units ,0,v1060794521,70.3.31,43035,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,25 to 29 years,Persons,249,units ,0,v1060794522,70.3.32,220165,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,25 years,Persons,249,units ,0,v1060794523,70.3.33,42809,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,26 years,Persons,249,units ,0,v1060794524,70.3.34,43292,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,27 years,Persons,249,units ,0,v1060794525,70.3.35,44218,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,28 years,Persons,249,units ,0,v1060794526,70.3.36,44869,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,29 years,Persons,249,units ,0,v1060794527,70.3.37,44977,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,30 to 34 years,Persons,249,units ,0,v1060794528,70.3.38,226011,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,30 years,Persons,249,units ,0,v1060794529,70.3.39,45620,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,31 years,Persons,249,units ,0,v1060794530,70.3.40,45265,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,32 years,Persons,249,units ,0,v1060794531,70.3.41,45726,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,33 years,Persons,249,units ,0,v1060794532,70.3.42,44751,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,34 years,Persons,249,units ,0,v1060794533,70.3.43,44649,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,35 to 39 years,Persons,249,units ,0,v1060794534,70.3.44,221477,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,35 years,Persons,249,units ,0,v1060794535,70.3.45,43719,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,36 years,Persons,249,units ,0,v1060794536,70.3.46,44229,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,37 years,Persons,249,units ,0,v1060794537,70.3.47,44390,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,38 years,Persons,249,units ,0,v1060794538,70.3.48,45062,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,39 years,Persons,249,units ,0,v1060794539,70.3.49,44077,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,40 to 44 years,Persons,249,units ,0,v1060794540,70.3.50,229107,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,40 years,Persons,249,units ,0,v1060794541,70.3.51,44189,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,41 years,Persons,249,units ,0,v1060794542,70.3.52,45000,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,42 years,Persons,249,units ,0,v1060794543,70.3.53,46711,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,43 years,Persons,249,units ,0,v1060794544,70.3.54,46457,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,44 years,Persons,249,units ,0,v1060794545,70.3.55,46750,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,45 to 49 years,Persons,249,units ,0,v1060794546,70.3.56,235400,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,45 years,Persons,249,units ,0,v1060794547,70.3.57,46129,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,46 years,Persons,249,units ,0,v1060794548,70.3.58,45376,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,47 years,Persons,249,units ,0,v1060794549,70.3.59,46628,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,48 years,Persons,249,units ,0,v1060794550,70.3.60,48412,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,49 years,Persons,249,units ,0,v1060794551,70.3.61,48855,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,50 to 54 years,Persons,249,units ,0,v1060794552,70.3.62,228006,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,50 years,Persons,249,units ,0,v1060794553,70.3.63,48561,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,51 years,Persons,249,units ,0,v1060794554,70.3.64,45856,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,52 years,Persons,249,units ,0,v1060794555,70.3.65,46055,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,53 years,Persons,249,units ,0,v1060794556,70.3.66,44971,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,54 years,Persons,249,units ,0,v1060794557,70.3.67,42563,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,55 to 59 years,Persons,249,units ,0,v1060794558,70.3.68,194125,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,55 years,Persons,249,units ,0,v1060794559,70.3.69,41418,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,56 years,Persons,249,units ,0,v1060794560,70.3.70,40009,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,57 years,Persons,249,units ,0,v1060794561,70.3.71,38967,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,58 years,Persons,249,units ,0,v1060794562,70.3.72,37958,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,59 years,Persons,249,units ,0,v1060794563,70.3.73,35773,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,60 to 64 years,Persons,249,units ,0,v1060794564,70.3.74,161082,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,60 years,Persons,249,units ,0,v1060794565,70.3.75,34270,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,61 years,Persons,249,units ,0,v1060794566,70.3.76,32834,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,62 years,Persons,249,units ,0,v1060794567,70.3.77,31884,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,63 years,Persons,249,units ,0,v1060794568,70.3.78,31586,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,64 years,Persons,249,units ,0,v1060794569,70.3.79,30508,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,65 to 69 years,Persons,249,units ,0,v1060794570,70.3.80,130349,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,65 years,Persons,249,units ,0,v1060794571,70.3.81,30256,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,66 years,Persons,249,units ,0,v1060794572,70.3.82,29937,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,67 years,Persons,249,units ,0,v1060794573,70.3.83,25161,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,68 years,Persons,249,units ,0,v1060794574,70.3.84,23068,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,69 years,Persons,249,units ,0,v1060794575,70.3.85,21927,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,70 to 74 years,Persons,249,units ,0,v1060794576,70.3.86,96332,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,70 years,Persons,249,units ,0,v1060794577,70.3.87,20947,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,71 years,Persons,249,units ,0,v1060794578,70.3.88,19624,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,72 years,Persons,249,units ,0,v1060794579,70.3.89,18992,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,73 years,Persons,249,units ,0,v1060794580,70.3.90,18781,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,74 years,Persons,249,units ,0,v1060794581,70.3.91,17988,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,75 to 79 years,Persons,249,units ,0,v1060794582,70.3.92,78262,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,75 years,Persons,249,units ,0,v1060794583,70.3.93,17212,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,76 years,Persons,249,units ,0,v1060794584,70.3.94,16292,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,77 years,Persons,249,units ,0,v1060794585,70.3.95,15793,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,78 years,Persons,249,units ,0,v1060794586,70.3.96,14946,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,79 years,Persons,249,units ,0,v1060794587,70.3.97,14019,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,80 to 84 years,Persons,249,units ,0,v1060794588,70.3.98,61660,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,80 years,Persons,249,units ,0,v1060794589,70.3.99,13715,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,81 years,Persons,249,units ,0,v1060794590,70.3.100,12834,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,82 years,Persons,249,units ,0,v1060794591,70.3.101,12729,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,83 years,Persons,249,units ,0,v1060794592,70.3.102,11770,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,84 years,Persons,249,units ,0,v1060794593,70.3.103,10612,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,85 to 89 years,Persons,249,units ,0,v1060794594,70.3.104,41496,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,85 years,Persons,249,units ,0,v1060794595,70.3.105,10047,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,86 years,Persons,249,units ,0,v1060794596,70.3.106,8982,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,87 years,Persons,249,units ,0,v1060794597,70.3.107,8340,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,88 years,Persons,249,units ,0,v1060794598,70.3.108,7436,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,89 years,Persons,249,units ,0,v1060794599,70.3.109,6691,,,,0
2013,"Toronto (CMA), Ontario",2016S0503535,Females,90 years and over,Persons,249,units ,0,v1060794600,70.3.110,25089,,,,0
2014,"Toronto (CMA), Ontario",2016S0503535,Both sexes,All ages,Persons,249,units ,0,v1060794271,70.1.1,5999197,,,,0
2014,"Toronto (CMA), Ontario",2016S0503535,Both sexes,0 to 4 years,Persons,249,units ,0,v1060794272,70.1.2,323328,,,,0
2014,"Toronto (CMA), Ontario",2016S0503535,Both sexes,0 years,Persons,249,units ,0,v1060794273,70.1.3,63423,,,,0
2014,"Toronto (CMA), Ontario",2016S0503535,Both sexes,1 year,Persons,249,units ,0,v1060794274,70.1.4,64957,,,,0
2014,"Toronto (CMA), Ontario",2016S0503535,Both sexes,2 years,Persons,249,units ,0,v1060794275,70.1.5,65060,,,,0
2014,"Toronto (CMA), Ontario",2016S0503535,Both sexes,3 years,Persons,249,units ,0,v1060794276,70.1.6,64350,,,,0
2014,"Toronto (CMA), Ontario",2016S0503535,Both sexes,4 years,Persons,249,units ,0,v1060794277,70.1.7,65538,,,,0
2014,"Toronto (CMA), Ontario",2016S0503535,Both sexes,5 to 9 years,Persons,249,units ,0,v1060794278,70.1.8,336267,,,,0
2014,"Toronto (CMA), Ontario",2016S0503535,Both sexes,5 years,Persons,249,units ,0,v1060794279,70.1.9,66834,,,,0
2014,"Toronto (CMA), Ontario",2016S0503535,Both sexes,6 years,Persons,249,units ,0,v1060794280,70.1.10,68509,,,,0
2014,"Toronto (CMA), Ontario",2016S0503535,Both sexes,7 years,Persons,249,units ,0,v1060794281,70.1.11,67741,,,,0
2014,"Toronto (CMA), Ontario",2016S0503535,Both sexes,8 years,Persons,249,units ,0,v1060794282,70.1.12,66630,,,,0
2014,"Toronto (CMA), Ontario",2016S0503535,Both sexes,9 years,Persons,249,units ,0,v1060794283,70.1.13,66553,,,,0
2014,"Toronto (CMA), Ontario",2016S0503535,Both sexes,10 to 14 years,Persons,249,units ,0,v1060794284,70.1.14,336750,,,,0
